id,citations,hindex,gindex,title,cs_author,biology_author,sociology_author,is_bridge_node,label
288839,682,9,26,0,0,1,0,0,288839
373015,3622,33,58,0,1,1,0,0,373015
383430,53,4,7,0,0,1,0,0,383430
384668,1475,22,36,2,0,1,0,0,384668
81480,112,7,10,0,1,0,0,0,81480
138881,314,10,17,2,0,0,0,0,138881
213540,213,8,14,0,1,0,0,0,213540
230529,403,10,19,0,0,0,0,0,230529
238478,78,6,7,0,1,0,0,0,238478
287106,1300,20,35,0,1,0,0,0,287106
15613,1002,13,31,0,0,1,0,0,15613
19239,186,9,12,0,1,1,0,0,19239
149226,1403,22,37,3,0,1,0,0,149226
220498,2670,24,51,0,0,0,0,0,220498
273832,2672,24,51,0,0,0,0,0,273832
307478,2201,19,46,3,0,1,0,0,307478
397317,862,15,29,0,0,1,0,0,397317
231555,780,16,27,3,0,1,0,0,231555
15618,706,17,25,0,0,0,0,0,15618
160305,41,5,6,0,0,1,0,0,160305
396951,117,8,10,2,1,0,0,0,396951
25411,124,6,10,0,1,0,0,0,25411
112328,1015,10,31,3,1,1,0,0,112328
141562,78,6,7,0,1,0,0,0,141562
144872,2595,24,50,3,1,0,0,0,144872
188623,1616,14,40,0,0,0,0,0,188623
208795,278,7,16,0,1,0,0,0,208795
217824,2407,24,46,0,1,0,0,0,217824
266947,126,7,10,0,1,0,0,0,266947
271780,3013,31,48,3,1,0,0,0,271780
287202,877,16,24,3,1,0,0,0,287202
288194,500,13,19,0,1,0,0,0,288194
357050,391,12,16,0,1,0,0,0,357050
15623,218,8,14,0,0,0,0,0,15623
100631,236,8,14,2,0,0,0,0,100631
226030,1386,13,37,0,0,0,0,0,226030
230912,52,4,7,0,0,0,0,0,230912
15626,20,3,4,0,0,0,0,0,15626
40622,286,9,15,0,0,0,0,0,40622
108658,763,16,26,0,0,0,0,0,108658
273607,228,8,14,0,0,0,0,0,273607
296171,262,8,15,0,0,0,0,0,296171
15628,182,9,12,0,0,0,0,0,15628
182565,255,9,15,0,0,1,0,0,182565
275612,25,3,4,0,0,1,0,0,275612
302306,1026,18,29,3,0,1,0,0,302306
308064,1652,20,35,0,0,0,0,0,308064
344980,1244,12,35,0,0,1,0,0,344980
116460,423,9,20,0,0,0,0,0,116460
197316,4011,33,57,0,1,1,0,0,197316
15631,12,1,3,0,0,1,0,0,15631
91092,410,9,20,3,0,0,0,0,91092
309057,543,5,23,0,0,0,0,0,309057
88376,1214,21,33,0,0,0,0,0,88376
91171,161,8,11,0,0,0,0,0,91171
101427,501,12,17,3,0,0,0,0,101427
118265,168,8,11,0,0,0,0,0,118265
143597,568,13,18,0,0,0,0,0,143597
148609,177,8,11,0,0,0,0,0,148609
179216,1358,22,29,0,0,0,0,0,179216
264374,8766,47,63,3,0,1,0,0,264374
322699,504,13,21,0,0,0,0,0,322699
354683,1020,19,28,0,0,0,0,0,354683
15633,16,2,4,3,1,0,0,0,15633
23283,1008,16,31,3,0,0,0,0,23283
68850,273,10,15,3,0,0,0,0,68850
181121,613,13,23,0,0,0,0,0,181121
192285,1321,21,34,3,0,0,0,0,192285
215815,806,12,28,3,0,0,0,0,215815
219936,678,8,26,3,0,0,0,0,219936
264175,92,5,9,3,0,0,0,0,264175
290063,1883,21,42,3,0,0,0,0,290063
308418,490,11,21,0,0,0,0,0,308418
374564,844,13,28,0,0,0,0,0,374564
15635,1756,14,41,0,1,0,0,0,15635
91865,5872,37,76,0,1,0,0,0,91865
15636,480,13,21,0,0,0,0,0,15636
35651,70,5,8,0,0,0,0,0,35651
56267,877,16,27,0,0,0,0,0,56267
182937,92,4,9,0,0,1,0,0,182937
222568,233,7,15,0,0,0,0,0,222568
231458,373,10,19,0,0,0,0,0,231458
237822,256,8,16,0,0,0,0,0,237822
254648,2403,27,48,0,0,0,0,0,254648
389324,1015,14,31,0,0,0,0,0,389324
15639,123,5,11,3,1,0,0,0,15639
148748,365,9,18,0,1,0,0,0,148748
236816,661,15,24,0,1,0,0,0,236816
59385,1383,16,37,0,0,0,0,0,59385
151111,1649,18,40,0,0,0,0,0,151111
281889,3492,30,58,1,0,1,0,0,281889
289674,3396,29,57,3,0,1,0,0,289674
44039,701,14,25,3,0,1,0,0,44039
85505,679,12,26,3,0,0,0,0,85505
93883,192,7,13,0,0,0,0,0,93883
123004,19,3,4,0,0,0,0,0,123004
161602,192,7,13,0,0,0,0,0,161602
205305,574,11,23,0,0,1,0,0,205305
400125,480,8,21,3,0,1,0,0,400125
400527,1033,15,32,3,0,0,0,0,400527
143378,50,4,6,0,0,0,0,0,143378
181637,30,3,4,1,1,0,0,0,181637
324362,1284,10,35,3,0,0,0,0,324362
330772,2984,28,51,0,1,0,0,0,330772
15652,286,12,16,3,0,1,0,0,15652
316498,908,17,26,3,0,1,0,0,316498
44041,2026,15,45,0,0,1,0,0,44041
153251,125,5,9,0,0,0,0,0,153251
208269,762,8,27,0,0,1,0,0,208269
260180,416,11,19,3,0,0,0,0,260180
15655,317,6,17,3,0,0,0,0,15655
317568,2433,25,46,3,0,0,0,0,317568
349867,320,10,17,0,0,0,0,0,349867
15657,255,9,13,0,0,1,0,0,15657
157941,478,8,21,0,1,0,0,0,157941
213847,320,9,16,3,0,0,0,0,213847
15658,21513,41,146,0,0,1,0,0,15658
23168,443,5,21,0,0,0,0,0,23168
41957,1810,18,42,0,0,0,0,0,41957
187208,7433,38,85,0,0,1,0,0,187208
196335,18033,19,134,3,0,1,0,0,196335
333082,6376,40,79,3,0,1,0,0,333082
334801,1626,15,40,0,0,0,0,0,334801
15659,165,7,12,0,0,1,0,0,15659
101891,122,5,11,0,0,1,0,0,101891
127220,36,3,5,3,0,1,0,0,127220
262289,25,3,5,2,0,1,0,0,262289
367009,269,7,16,0,0,0,0,0,367009
368327,55,3,7,0,0,1,0,0,368327
15860,3744,34,59,0,1,0,0,0,15860
223672,510,13,21,0,1,0,0,0,223672
314279,1928,24,40,0,1,0,0,0,314279
396448,989,15,31,3,0,0,0,0,396448
79791,625,14,24,0,0,1,0,0,79791
276036,1345,13,36,0,0,0,0,0,276036
318743,163,7,12,0,0,0,0,0,318743
185826,54,5,7,0,0,0,0,0,185826
15673,731,9,27,3,0,0,0,0,15673
99107,112,5,10,3,0,0,0,0,99107
15675,1133,19,33,0,1,0,0,0,15675
335208,2165,28,43,0,1,0,0,0,335208
399853,3799,33,61,3,1,0,0,0,399853
15679,71,4,8,0,0,0,0,0,15679
347582,45,4,6,0,1,1,0,0,347582
369204,3798,26,61,3,0,1,0,0,369204
40583,3396,32,54,3,0,0,0,0,40583
53932,5014,38,61,0,0,0,0,0,53932
56724,348,9,18,0,0,1,0,0,56724
142192,4914,38,61,0,0,0,0,0,142192
218217,278,10,16,0,0,0,0,0,218217
277662,1202,17,33,0,0,0,0,0,277662
283083,2141,25,41,3,0,1,0,0,283083
301423,36,3,6,0,1,0,0,0,301423
375467,3366,26,57,0,0,0,0,0,375467
122795,163,6,12,0,0,0,0,0,122795
257040,347,12,18,3,0,0,0,0,257040
379487,4095,19,63,3,1,1,0,0,379487
15682,172,5,13,1,0,0,0,0,15682
50872,28,4,5,1,0,0,0,0,50872
244209,792,7,28,0,0,0,0,0,244209
315666,157,4,12,0,0,0,0,0,315666
230333,187,8,12,0,1,0,0,0,230333
278721,107,6,9,0,0,0,0,0,278721
284666,4189,37,63,0,0,0,0,0,284666
324446,1956,27,43,3,0,1,0,0,324446
15692,1248,20,32,0,0,1,0,0,15692
25037,599,13,22,0,0,0,0,0,25037
46354,2104,26,44,0,0,0,0,0,46354
61497,305,11,17,0,0,0,0,0,61497
67338,976,15,30,3,0,0,0,0,67338
80171,5954,36,76,0,0,1,0,0,80171
121888,48,4,6,0,0,0,0,0,121888
169436,1526,18,34,0,0,0,0,0,169436
185948,4638,34,59,0,0,0,0,0,185948
200385,63,5,7,0,0,0,0,0,200385
214230,304,10,17,3,0,0,0,0,214230
230298,850,15,28,0,0,0,0,0,230298
230640,267,7,15,0,0,1,0,0,230640
252034,1220,23,33,0,0,0,0,0,252034
265129,87,5,9,0,0,0,0,0,265129
269822,483,7,21,0,0,1,0,0,269822
290215,804,15,27,0,0,0,0,0,290215
389716,324,10,17,3,0,0,0,0,389716
48003,3956,23,62,0,0,0,0,0,48003
62672,430,8,20,3,0,0,0,0,62672
104838,147,5,12,0,0,0,0,0,104838
121085,10298,23,101,3,0,0,0,0,121085
179499,134,6,11,0,0,0,0,0,179499
240341,923,14,30,0,0,0,0,0,240341
276309,152,5,12,0,0,0,0,0,276309
282537,11513,38,107,3,0,0,0,0,282537
283672,2340,27,47,0,0,0,0,0,283672
289280,10796,26,103,3,0,0,0,0,289280
332901,9362,47,95,3,0,0,0,0,332901
15696,66,4,8,1,0,0,0,0,15696
55722,87,5,9,0,0,0,0,0,55722
230507,233,8,15,0,0,0,0,0,230507
245110,25,4,4,0,0,0,0,0,245110
376092,21,2,4,1,0,0,0,0,376092
15700,334,11,16,0,1,0,0,0,15700
387669,1568,14,38,3,0,0,0,0,387669
15702,107,7,9,2,0,0,0,0,15702
194622,13681,65,95,0,0,0,0,0,194622
280716,3620,30,48,0,0,0,0,0,280716
15704,3046,26,55,0,0,0,0,0,15704
67592,521,15,22,0,0,0,0,0,67592
93050,1,1,1,0,0,1,0,0,93050
213289,5194,29,72,0,0,0,0,0,213289
301420,668,7,25,0,0,0,0,0,301420
357447,2166,24,46,0,0,0,0,0,357447
15705,36,2,6,0,0,0,0,0,15705
82764,932,7,30,0,0,0,0,0,82764
116012,53,3,7,0,0,1,0,0,116012
134673,4569,36,66,0,0,1,0,0,134673
152485,4509,35,66,3,0,1,0,0,152485
153824,286,9,16,0,0,0,0,0,153824
42764,258,4,16,0,1,0,0,0,42764
178446,1114,16,33,0,0,0,0,0,178446
199659,2609,21,51,0,1,0,0,0,199659
241257,43,3,6,0,1,0,0,0,241257
344386,3261,22,57,3,1,0,0,0,344386
354177,336,8,18,0,1,0,0,0,354177
385988,1095,14,33,3,1,0,0,0,385988
15707,420,12,20,0,0,1,0,0,15707
42206,116,6,9,0,0,1,0,0,42206
97952,488,10,21,0,0,0,0,0,97952
34107,420,12,17,0,0,0,0,0,34107
335067,42,4,6,1,0,1,0,0,335067
15713,48,3,6,0,0,1,0,0,15713
191728,1312,20,34,0,0,0,0,0,191728
215566,272,8,16,0,0,1,0,0,215566
263633,1996,25,44,3,0,1,0,0,263633
322887,7501,49,78,0,0,0,0,0,322887
349609,3912,33,58,3,0,0,0,0,349609
376936,5945,40,75,0,0,0,0,0,376936
15715,7,2,2,0,0,0,0,0,15715
333106,317,8,17,0,0,0,0,0,333106
347673,78,2,8,0,0,0,0,0,347673
15716,495,12,17,0,0,0,0,0,15716
172047,1052,15,32,0,0,0,0,0,172047
179200,63,4,7,0,0,0,0,0,179200
204681,137,6,11,0,0,0,0,0,204681
249789,5443,40,62,3,0,0,0,0,249789
290512,218,8,12,0,0,0,0,0,290512
306489,69,5,8,0,0,0,0,0,306489
371278,954,18,28,0,0,0,0,0,371278
15717,164,6,12,0,0,1,0,0,15717
163355,324,10,17,0,0,0,0,0,163355
287396,1879,23,42,0,0,0,0,0,287396
15723,239,6,15,0,1,0,0,0,15723
121920,331,9,17,0,0,0,0,0,121920
300707,172,5,13,0,0,0,0,0,300707
320731,141,7,10,0,0,0,0,0,320731
15724,94,3,9,1,0,0,0,0,15724
139180,725,12,26,2,1,1,0,0,139180
333487,94,3,9,0,0,0,0,0,333487
15725,23,2,4,0,0,1,0,0,15725
322566,125,7,11,0,0,0,0,0,322566
15726,256,9,16,0,0,0,0,0,15726
22069,607,13,24,0,1,0,0,0,22069
194154,35,4,5,0,0,0,0,0,194154
203747,0,0,0,0,0,0,0,0,203747
260695,57,3,7,0,1,0,0,0,260695
282477,68,6,7,0,1,0,0,0,282477
284326,55,5,7,0,0,0,0,0,284326
373973,1415,13,37,3,1,0,0,0,373973
380285,130,6,11,0,1,0,0,0,380285
26296,227,8,15,0,0,0,0,0,26296
44701,137,5,11,0,1,0,0,0,44701
67264,49,4,6,0,0,0,0,0,67264
79310,555,13,23,0,0,0,0,0,79310
101932,909,16,29,0,0,0,0,0,101932
102807,873,19,26,3,1,0,0,0,102807
167868,49,4,6,0,1,0,0,0,167868
200773,227,8,15,0,0,0,0,0,200773
205995,451,9,21,3,1,0,0,0,205995
228762,48,4,6,1,1,0,0,0,228762
228939,442,9,21,0,1,0,0,0,228939
271978,6,2,2,1,0,1,0,0,271978
298321,466,10,21,0,0,0,0,0,298321
305531,2390,27,48,0,1,0,0,0,305531
347030,872,10,29,3,0,0,0,0,347030
349205,1300,17,35,3,1,0,0,0,349205
372981,405,14,19,0,0,0,0,0,372981
386304,167,7,12,0,0,0,0,0,386304
391617,21415,47,146,3,1,0,0,0,391617
397062,330,11,18,3,1,0,0,0,397062
15730,351,10,18,3,0,0,0,0,15730
218318,117,3,10,2,0,0,1,0,218318
367325,623,12,24,0,0,0,0,0,367325
374830,506,13,22,0,0,0,0,0,374830
15731,10,2,3,3,0,0,0,0,15731
140061,6,1,2,3,0,0,0,0,140061
15732,80,5,8,0,0,0,0,0,15732
145149,40,4,6,0,0,0,0,0,145149
215474,1186,18,32,0,0,0,0,0,215474
320710,120,8,10,0,0,0,0,0,320710
348898,109,6,9,0,0,0,0,0,348898
390764,1022,18,31,0,1,0,0,0,390764
19184,5961,32,77,0,0,0,0,0,19184
24076,383,10,19,3,0,0,0,0,24076
49522,2769,16,52,0,0,0,0,0,49522
55839,8578,42,92,3,0,0,0,0,55839
113330,1859,18,43,3,0,0,0,0,113330
154271,412,12,16,0,1,0,0,0,154271
158323,9805,17,99,3,0,0,0,0,158323
189294,4232,26,65,3,0,0,0,0,189294
204505,2319,13,48,0,0,0,0,0,204505
214484,251,8,15,0,0,0,0,0,214484
215041,2319,13,48,0,0,0,0,0,215041
222260,138,6,11,3,0,0,0,0,222260
277060,11106,37,105,0,0,0,0,0,277060
292887,86,5,9,0,1,0,0,0,292887
352200,1277,12,35,0,0,0,0,0,352200
381042,4512,19,67,0,0,0,0,0,381042
402137,839,14,28,3,0,0,0,0,402137
15735,4405,19,66,0,0,0,0,0,15735
81608,84,4,9,1,0,1,0,0,81608
93847,20,1,4,0,1,1,0,0,93847
183721,390,8,19,0,0,1,0,0,183721
333668,8706,50,91,3,0,1,0,0,333668
380427,1078,13,32,0,0,1,0,0,380427
20494,45,2,6,1,1,0,0,0,20494
49632,31,2,5,1,1,0,0,0,49632
312208,1519,18,38,0,1,0,0,0,312208
15737,412,11,19,0,0,0,0,0,15737
15738,1892,22,42,3,0,0,0,0,15738
38351,827,15,28,0,0,0,0,0,38351
47373,1540,14,39,0,0,0,0,0,47373
65186,1076,17,32,3,0,0,0,0,65186
137823,7,2,2,1,0,0,0,0,137823
142374,260,7,16,0,0,0,0,0,142374
192357,639,13,25,3,0,1,0,0,192357
279206,2511,27,47,0,0,0,0,0,279206
333243,30,4,5,0,0,0,0,0,333243
384844,67,3,8,3,0,0,0,0,384844
15739,315,10,17,0,0,0,0,0,15739
36115,709,9,26,0,0,0,0,0,36115
39799,434,10,20,0,0,0,0,0,39799
58427,1473,21,37,0,0,0,0,0,58427
212764,498,9,22,0,0,0,0,0,212764
213001,765,12,27,0,0,0,0,0,213001
280627,717,12,26,0,0,0,0,0,280627
334364,451,12,20,2,0,1,0,0,334364
17514,1317,20,33,0,0,0,0,0,17514
352851,108,3,10,1,1,1,0,0,352851
53477,4091,37,61,3,1,0,0,0,53477
87023,567,13,23,0,0,0,0,0,87023
150016,559,12,23,0,0,0,0,0,150016
242129,435,10,20,3,0,0,0,0,242129
251468,394,10,19,1,0,0,0,0,251468
308154,2,1,1,0,0,0,0,0,308154
324144,4656,28,68,0,1,0,0,0,324144
361145,4656,28,68,0,0,0,0,0,361145
15743,484,12,22,0,1,1,0,0,15743
267293,111,6,10,0,0,0,0,0,267293
347219,101,6,9,0,0,0,0,0,347219
15744,170,7,12,0,0,0,0,0,15744
15745,21,3,4,1,0,0,0,0,15745
243172,2210,24,45,0,0,0,0,0,243172
15747,106,6,10,2,1,0,0,0,15747
202194,2021,16,44,0,1,0,0,0,202194
270494,215,8,14,2,1,0,0,0,270494
334238,37,3,5,0,0,0,0,0,334238
345929,174,8,12,0,1,0,0,0,345929
15748,303,9,17,0,0,0,0,0,15748
140709,37,4,5,0,0,0,0,0,140709
155529,558,10,22,0,0,0,0,0,155529
359156,554,10,23,0,0,0,0,0,359156
15749,52,3,7,0,1,0,0,0,15749
358799,283,9,16,0,1,0,0,0,358799
376438,43,4,6,0,0,0,0,0,376438
15750,1681,18,41,0,0,0,0,0,15750
36682,300,9,17,0,0,0,0,0,36682
113401,3797,21,61,0,0,1,0,0,113401
15751,498,10,22,0,0,1,0,0,15751
101534,230,7,14,2,0,0,0,0,101534
380697,313,10,17,3,0,0,0,0,380697
32643,823,13,28,0,0,1,0,0,32643
115617,1411,21,36,0,0,0,0,0,115617
170072,3772,37,57,0,0,1,0,0,170072
174162,15424,64,120,0,0,1,0,0,174162
233459,686,15,25,3,1,1,0,0,233459
243812,267,8,16,3,0,1,0,0,243812
244126,153,4,12,0,0,0,0,0,244126
246432,1461,18,37,0,0,1,0,0,246432
300856,3861,13,62,0,0,0,0,0,300856
315557,2143,27,40,3,0,1,0,0,315557
225463,3482,34,54,3,1,0,0,0,225463
263305,1252,14,35,0,1,0,0,0,263305
393347,1359,18,36,0,1,0,0,0,393347
15755,354,7,18,0,0,1,0,0,15755
32046,1413,16,37,0,0,0,0,0,32046
154559,521,7,22,0,0,1,0,0,154559
372139,1546,23,37,0,0,0,0,0,372139
381092,520,9,22,0,0,1,0,0,381092
33456,5901,44,66,0,0,0,0,0,33456
55063,204,7,14,2,0,0,0,0,55063
59786,231,8,14,0,1,0,0,0,59786
103098,387,11,19,0,0,0,0,0,103098
149167,301,9,16,2,1,0,0,0,149167
208794,1559,22,36,0,0,0,0,0,208794
225758,165,9,12,0,0,0,0,0,225758
247697,205,7,14,0,0,0,0,0,247697
283979,981,17,28,0,0,0,0,0,283979
310465,1559,22,36,0,0,0,0,0,310465
346226,1076,17,31,3,1,1,0,0,346226
15757,76,6,8,0,0,1,0,0,15757
101399,453,12,16,0,0,0,0,0,101399
15759,216,8,14,3,0,0,0,0,15759
40724,46,3,6,1,0,0,0,0,40724
15760,252,9,14,0,0,0,0,0,15760
21130,490,12,19,3,0,0,0,0,21130
59948,560,12,20,0,0,0,0,0,59948
107842,354,10,16,0,0,0,0,0,107842
238846,290,10,16,0,0,0,0,0,238846
267027,388,9,18,3,0,0,0,0,267027
304007,421,7,20,0,0,0,0,0,304007
187902,6832,28,82,3,1,0,0,0,187902
211288,1094,11,33,0,1,0,0,0,211288
217553,832,11,28,2,1,0,0,0,217553
253891,699,7,26,0,1,0,0,0,253891
350103,9794,35,98,0,0,0,0,0,350103
15764,27,2,5,0,1,1,0,0,15764
51307,219,8,14,0,1,1,0,0,51307
163572,274,9,16,3,0,1,0,0,163572
315133,25,3,5,0,0,1,0,0,315133
396253,70,5,8,2,0,1,0,0,396253
15768,290,9,16,0,0,0,0,0,15768
89070,435,11,17,0,0,0,0,0,89070
95247,6,2,2,0,0,0,0,0,95247
217603,3833,37,53,0,0,0,0,0,217603
15769,1350,19,36,0,0,1,0,0,15769
19163,2472,22,49,3,1,1,0,0,19163
94098,6086,40,76,0,1,1,0,0,94098
122793,112,5,10,2,0,1,0,0,122793
173450,15585,47,122,0,0,1,0,0,173450
216468,1209,14,34,0,0,1,0,0,216468
217398,95,5,9,2,0,1,0,0,217398
273336,2014,21,44,3,1,1,0,0,273336
274793,95,6,9,0,0,1,0,0,274793
292055,286,8,16,0,1,1,0,0,292055
313179,191,6,13,0,1,1,0,0,313179
353054,287,8,16,0,0,1,0,0,353054
370796,1798,19,42,3,0,1,0,0,370796
28978,111,6,10,0,0,0,0,0,28978
353733,623,13,23,0,0,0,0,0,353733
365554,55,5,7,0,0,0,0,0,365554
172852,74,4,8,0,0,0,0,0,172852
176866,74,4,8,0,0,0,0,0,176866
15774,1540,22,39,0,0,1,0,0,15774
23703,8036,39,89,0,0,1,0,0,23703
66026,7341,51,81,0,0,1,0,0,66026
97102,130,5,11,0,0,0,0,0,97102
192152,711,13,26,0,0,1,0,0,192152
209291,37021,89,164,3,0,1,0,0,209291
214841,8,2,2,1,0,1,0,0,214841
238138,21143,68,133,0,0,1,0,0,238138
264628,249,9,15,0,0,1,0,0,264628
270106,625,9,25,0,0,1,0,0,270106
295181,3812,35,60,3,0,1,0,0,295181
306881,486,10,22,3,0,1,0,0,306881
348426,192,4,13,0,0,1,0,0,348426
400237,110,3,10,1,0,1,0,0,400237
77074,220,4,14,0,0,1,0,0,77074
110261,368,10,19,0,0,1,0,0,110261
117181,4682,31,68,0,0,0,0,0,117181
183218,332,8,18,0,0,1,0,0,183218
210122,641,13,25,0,0,1,0,0,210122
258859,3420,15,58,0,0,0,0,0,258859
153927,266,7,15,0,0,0,0,0,153927
399551,21,3,4,0,0,0,0,0,399551
15780,39,4,6,0,0,0,0,0,15780
195448,2277,12,47,3,0,1,0,0,195448
59494,645,8,25,0,0,0,0,0,59494
121262,132,4,11,0,1,0,0,0,121262
178011,190,6,13,0,0,0,0,0,178011
372231,269,5,16,0,0,1,0,0,372231
204997,44,4,6,2,0,0,0,0,204997
230792,21,3,4,2,0,1,0,0,230792
15784,15,2,3,0,1,1,0,0,15784
24286,337,12,17,3,1,0,0,0,24286
57474,501,12,20,0,1,0,0,0,57474
15785,96,5,8,0,0,1,0,0,15785
62308,245,9,13,0,0,1,0,0,62308
87617,90,4,9,0,0,0,0,0,87617
266304,602,12,24,0,0,0,0,0,266304
35120,944,19,29,0,0,1,0,0,35120
72083,838,14,28,0,0,1,0,0,72083
94602,51,3,7,0,0,0,0,0,94602
202514,1579,19,39,0,1,0,0,0,202514
205464,7906,48,86,0,0,0,0,0,205464
223992,6400,39,79,3,0,0,0,0,223992
233458,201,7,14,2,0,0,0,0,233458
241584,982,14,31,0,0,0,0,0,241584
264686,286,9,16,0,0,0,0,0,264686
276889,355,10,18,0,0,1,0,0,276889
299986,1760,23,41,0,0,0,0,0,299986
320136,5564,41,73,0,0,1,0,0,320136
329406,9810,51,93,3,0,0,0,0,329406
330681,1361,23,36,0,0,0,0,0,330681
330881,1035,15,32,2,0,0,0,0,330881
346874,2794,28,52,0,0,0,0,0,346874
352241,3950,29,62,3,0,1,0,0,352241
353496,1663,18,40,0,0,0,0,0,353496
378784,1517,18,38,3,0,0,0,0,378784
394159,152,6,12,0,0,0,0,0,394159
395130,554,8,23,0,0,0,0,0,395130
395902,1046,12,32,0,0,1,0,0,395902
15794,6042,24,77,0,0,0,0,0,15794
97851,6391,23,79,0,0,0,0,0,97851
100581,295,6,17,0,0,0,0,0,100581
101147,6393,23,79,3,0,0,0,0,101147
219696,614,10,24,0,0,1,0,0,219696
287062,4679,16,68,3,0,0,0,0,287062
305633,129,5,11,0,0,0,0,0,305633
363712,1073,14,32,0,0,0,0,0,363712
371526,1066,14,32,0,0,0,0,0,371526
374869,6,2,2,3,0,0,0,0,374869
34411,9247,40,96,0,0,1,0,0,34411
65413,1298,17,29,0,0,1,0,0,65413
87235,1424,22,37,0,0,1,0,0,87235
96350,77,4,8,0,0,1,0,0,96350
102134,5631,44,73,0,0,1,0,0,102134
158636,467,9,21,0,0,1,0,0,158636
204049,43,4,6,0,0,1,0,0,204049
244679,10317,42,101,0,0,0,0,0,244679
258971,4269,29,65,3,0,1,0,0,258971
328789,3769,32,61,0,0,0,0,0,328789
348809,148,4,12,0,0,0,0,0,348809
357341,4882,14,69,0,0,1,0,0,357341
378025,2202,11,46,0,0,1,0,0,378025
399885,1,1,1,2,0,1,0,0,399885
401219,4762,36,68,0,0,0,0,0,401219
401884,1149,12,33,3,0,1,0,0,401884
62717,1819,11,42,0,0,0,0,0,62717
216453,982,7,31,3,0,0,0,0,216453
280818,1114,11,33,3,0,0,0,0,280818
332839,8250,38,90,0,0,0,0,0,332839
387281,5109,18,71,0,0,0,0,0,387281
401621,5128,18,71,3,0,0,0,0,401621
134663,2844,23,52,3,1,0,0,0,134663
15798,410,12,20,0,1,0,0,0,15798
230679,1147,13,33,0,0,0,0,0,230679
288234,40,4,6,0,0,0,0,0,288234
15799,209,9,14,0,0,0,0,0,15799
277044,337,10,18,0,0,0,0,0,277044
373971,171,7,13,0,0,0,0,0,373971
51686,203,7,14,0,0,1,0,0,51686
63124,558,12,23,3,0,1,0,0,63124
120102,113,6,10,0,0,1,0,0,120102
157968,597,9,24,0,0,1,0,0,157968
196373,3929,35,59,0,0,1,0,0,196373
282890,6576,46,78,0,0,0,0,0,282890
283201,150,8,12,0,0,1,0,0,283201
353184,22,2,4,0,0,1,0,0,353184
357289,4927,37,65,3,0,1,0,0,357289
25920,85,5,9,0,0,0,0,0,25920
117967,46,3,6,0,0,0,0,0,117967
152356,1369,18,35,3,0,0,0,0,152356
277467,1615,21,39,0,0,0,0,0,277467
296100,3,1,1,0,0,0,0,0,296100
179034,763,14,27,0,0,0,0,0,179034
204213,919,13,30,0,0,0,0,0,204213
266851,462,7,21,0,0,1,0,0,266851
266868,2866,28,51,0,0,1,0,0,266868
282129,35,3,5,0,0,1,0,0,282129
286244,213,9,13,3,0,0,0,0,286244
336565,1946,17,44,2,0,0,0,0,336565
349973,1309,19,36,2,0,1,0,0,349973
399388,296,9,17,0,0,1,0,0,399388
15807,26,3,5,0,0,0,0,0,15807
26762,193,3,13,0,1,0,0,0,26762
26729,11,3,3,1,0,0,0,0,26729
31599,1222,19,34,0,0,0,0,0,31599
101681,156,8,12,0,0,0,0,0,101681
128164,37,3,6,1,0,0,0,0,128164
144765,614,13,24,3,0,0,0,0,144765
156464,150,7,11,3,1,0,0,0,156464
167119,292,9,17,0,0,1,0,0,167119
183972,570,13,23,0,0,1,0,0,183972
210530,7368,43,68,0,0,0,0,0,210530
260678,622,12,23,0,0,0,0,0,260678
279951,50,4,6,3,1,0,0,0,279951
290746,159,5,12,0,0,1,0,0,290746
306622,902,13,30,3,0,0,0,0,306622
315294,265,7,16,0,1,0,0,0,315294
336058,34,4,5,0,0,0,0,0,336058
375387,15,3,3,0,0,0,0,0,375387
376480,104,6,10,1,1,1,0,0,376480
393204,4,1,2,0,0,1,0,0,393204
78869,1921,17,43,0,1,0,0,0,78869
100462,1993,19,44,3,1,0,0,0,100462
260628,3913,32,58,0,1,0,0,0,260628
122683,191,6,13,0,1,0,0,0,122683
191003,20,2,4,0,0,0,0,0,191003
229362,376,9,18,0,1,0,0,0,229362
15813,0,0,0,3,0,0,0,0,15813
334151,7,2,2,3,0,0,0,0,334151
15818,33,3,5,0,0,0,0,0,15818
70457,14,2,3,0,0,1,0,0,70457
85679,1114,18,32,0,0,1,0,0,85679
204992,3,1,1,1,0,1,0,0,204992
54660,1593,17,39,0,0,0,0,0,54660
74981,1924,20,43,0,0,0,0,0,74981
145090,15346,45,123,3,0,0,0,0,145090
339627,71,6,8,0,0,0,0,0,339627
18523,6283,29,79,0,0,0,0,0,18523
34759,5411,42,72,0,0,0,0,0,34759
39252,11756,42,108,0,0,1,0,0,39252
45228,6854,48,79,3,0,1,0,0,45228
54971,25463,71,158,0,0,1,0,0,54971
135831,432,10,20,0,0,0,0,0,135831
148950,3841,27,61,3,0,1,0,0,148950
206065,439,12,20,3,0,1,0,0,206065
305550,3723,36,57,3,0,0,0,0,305550
39607,36,4,5,0,1,0,0,0,39607
111658,204,7,14,0,1,0,0,0,111658
152015,27,3,5,0,1,0,0,0,152015
158399,105,5,10,0,1,0,0,0,158399
237224,520,10,22,0,1,0,0,0,237224
281825,153,6,12,0,1,0,0,0,281825
330774,15068,58,120,3,1,0,0,0,330774
15826,1223,16,34,0,0,0,0,0,15826
