node,citations,hindex,gindex,title,cs,bio,soc,is_bridge_node,node_type
55129,992,18,25,3,0,0,0,1,bridge
55135,2898,30,51,3,1,0,0,1,bridge
55138,1,1,1,1,1,0,0,1,bridge
55144,341,11,17,3,0,0,0,1,bridge
55147,4155,38,62,3,0,0,0,1,bridge
55150,5542,30,51,0,0,0,0,1,bridge
55155,0,0,0,0,0,0,0,1,bridge
55158,420,10,20,3,0,1,0,1,bridge
55162,1948,19,44,3,0,0,0,1,bridge
55168,20,2,4,0,0,0,0,1,bridge
55170,157,6,12,3,0,0,0,1,bridge
55171,94,5,9,0,0,0,0,1,bridge
55172,289,9,17,0,0,0,0,1,bridge
55180,244,7,15,2,0,0,0,1,bridge
55184,13888,63,114,0,0,1,0,1,bridge
55196,1614,20,40,3,0,0,0,1,bridge
55197,2,1,1,0,0,0,0,1,bridge
55198,1,1,1,1,0,0,0,1,bridge
55201,59,4,7,0,0,0,0,1,bridge
55209,142,6,11,3,1,0,0,1,bridge
55211,216,10,14,3,0,0,0,1,bridge
55214,77,5,8,3,0,0,0,1,bridge
55222,2546,27,50,0,0,0,0,1,bridge
55235,20,3,4,3,0,0,0,1,bridge
55238,3118,31,46,0,0,0,0,1,bridge
55240,75,6,8,0,0,0,0,1,bridge
55247,15,2,3,0,1,0,0,1,bridge
55250,485,12,17,0,0,1,0,1,bridge
55258,0,0,0,0,0,0,0,1,bridge
55259,775,13,27,0,0,0,0,1,bridge
55260,3,1,1,3,0,0,0,1,bridge
55270,1,1,1,0,0,0,0,1,bridge
55280,718,8,26,3,0,1,0,1,bridge
55282,132,7,11,2,0,0,0,1,bridge
55283,506,10,22,2,0,1,0,1,bridge
55287,77,7,8,0,0,0,0,1,bridge
55292,1287,14,35,0,1,0,0,1,bridge
55296,1001,18,29,0,0,0,0,1,bridge
55297,1,1,1,0,1,0,0,1,bridge
55298,1862,22,43,0,0,0,0,1,bridge
55300,83,4,9,0,1,0,0,1,bridge
55305,467,11,19,0,0,0,0,1,bridge
55307,774,15,27,0,0,0,0,1,bridge
55308,31,3,5,0,1,1,0,1,bridge
55310,185,9,13,0,0,0,0,1,bridge
55317,130,7,11,0,0,0,0,1,bridge
55320,1208,15,34,0,0,0,0,1,bridge
55324,1397,13,37,3,0,0,0,1,bridge
55325,108,6,7,3,0,0,0,1,bridge
55330,380,10,18,3,0,0,0,1,bridge
55336,863,17,28,3,0,0,0,1,bridge
55340,42,3,6,3,0,0,1,1,bridge
55346,419,12,17,0,0,0,0,1,bridge
55347,541,12,23,0,0,0,0,1,bridge
55361,74,5,8,3,0,1,0,1,bridge
55363,19,2,4,0,0,1,0,1,bridge
55373,89,5,9,0,0,0,0,1,bridge
55376,2,1,1,0,1,0,0,1,bridge
55380,33,4,5,0,1,0,0,1,bridge
55393,66,4,8,0,0,1,0,1,bridge
55396,32,2,5,0,0,1,0,1,bridge
55397,8,2,2,0,0,1,0,1,bridge
55401,52,4,6,0,1,0,0,1,bridge
55407,63,4,7,0,0,0,0,1,bridge
55410,1425,21,34,3,1,0,0,1,bridge
55427,71,4,8,0,0,1,0,1,bridge
55428,340,5,18,0,0,1,0,1,bridge
55429,275,9,16,3,0,0,0,1,bridge
55437,58,2,7,0,0,0,0,1,bridge
55441,1,1,1,0,0,0,0,1,bridge
55442,790,15,25,3,1,0,0,1,bridge
55447,2102,26,45,2,0,1,0,1,bridge
55448,22,2,4,1,0,0,0,1,bridge
55449,261,9,16,0,0,0,0,1,bridge
55455,4789,21,69,0,0,0,0,1,bridge
55465,132,2,11,1,0,0,0,1,bridge
55466,22,3,4,0,0,0,0,1,bridge
55468,38,3,5,3,0,1,0,1,bridge
55470,43,4,6,3,0,0,0,1,bridge
55474,186,5,13,0,0,0,0,1,bridge
55481,205,4,14,0,0,0,0,1,bridge
55487,13,3,3,0,1,0,0,1,bridge
55488,1,1,1,0,0,0,0,1,bridge
55494,1,1,1,3,0,0,0,1,bridge
55496,18,3,4,3,1,0,0,1,bridge
55497,34,4,5,0,0,0,0,1,bridge
55500,69,4,7,0,0,0,0,1,bridge
55502,284,6,16,0,0,1,0,1,bridge
55507,2,1,1,3,1,0,0,1,bridge
55514,1820,27,41,0,0,0,0,1,bridge
55515,656,15,25,0,0,0,0,1,bridge
55525,1147,13,33,0,0,0,0,1,bridge
55540,47,4,5,3,0,0,0,1,bridge
55543,31,1,5,0,0,1,0,1,bridge
55548,109,4,9,0,0,0,0,1,bridge
55552,11,2,3,1,0,1,0,1,bridge
55557,2807,27,52,3,0,0,0,1,bridge
55559,694,15,25,3,0,0,0,1,bridge
55566,4469,30,42,0,0,1,0,1,bridge
55567,5,2,2,1,0,0,0,1,bridge
55568,40,4,6,0,0,0,0,1,bridge
55569,137,8,11,0,0,0,0,1,bridge
55572,2,1,1,0,1,0,0,1,bridge
55575,86,5,9,0,0,0,0,1,bridge
55582,6,1,2,0,0,0,0,1,bridge
55583,264,10,14,3,0,0,0,1,bridge
55590,55,4,6,0,0,0,0,1,bridge
55591,80,5,8,0,0,0,0,1,bridge
55592,2445,27,42,0,0,0,0,1,bridge
55595,37,1,6,0,1,0,0,1,bridge
55596,32,2,5,0,1,1,0,1,bridge
55601,165,9,12,0,0,1,0,1,bridge
55605,5,1,2,3,0,0,0,1,bridge
55606,4,1,2,0,0,0,0,1,bridge
55611,12,2,3,0,0,0,0,1,bridge
55627,18,3,4,1,0,0,0,1,bridge
55633,8234,35,90,3,0,1,1,1,bridge
55636,9,2,3,1,1,0,0,1,bridge
55637,5,1,2,0,0,0,0,1,bridge
55644,123,6,11,0,0,1,0,1,bridge
55647,332,10,17,3,0,0,0,1,bridge
55655,897,17,28,0,1,0,0,1,bridge
55657,54,5,7,0,0,0,0,1,bridge
55665,4098,32,63,0,0,1,0,1,bridge
55668,11601,45,104,0,0,0,0,1,bridge
55670,29,3,5,0,0,0,0,1,bridge
55673,11011,51,99,3,0,0,0,1,bridge
55677,15,3,3,0,0,0,0,1,bridge
55678,2988,25,52,0,1,0,0,1,bridge
55679,9,1,3,0,0,1,0,1,bridge
55680,127,6,11,0,0,0,0,1,bridge
55683,165,6,12,0,1,0,0,1,bridge
55684,303,9,15,0,0,0,0,1,bridge
55686,961,17,30,3,0,0,0,1,bridge
55692,117,6,10,0,0,0,0,1,bridge
55698,296,8,16,0,1,0,0,1,bridge
55703,107,6,10,0,0,1,0,1,bridge
55706,91,5,9,3,0,0,0,1,bridge
55709,342,9,17,0,1,0,0,1,bridge
55718,0,0,0,0,0,0,0,1,bridge
55719,671,15,25,3,1,1,0,1,bridge
55725,243,8,15,0,0,1,0,1,bridge
55726,6700,42,62,3,0,0,0,1,bridge
55729,0,0,0,0,0,0,0,1,bridge
55744,518,11,22,3,0,1,0,1,bridge
55745,2118,25,38,0,0,0,0,1,bridge
55748,538,12,20,0,0,0,0,1,bridge
55752,1,1,1,0,0,0,0,1,bridge
55757,3431,27,58,0,0,1,0,1,bridge
55760,3199,24,56,0,0,0,0,1,bridge
55767,191,9,13,3,0,0,0,1,bridge
55770,11,1,3,1,0,1,0,1,bridge
55774,387,10,19,0,0,0,0,1,bridge
55775,16,2,3,0,0,0,0,1,bridge
55781,724,8,26,0,0,1,0,1,bridge
55786,289,11,16,0,0,1,0,1,bridge
55792,17,2,4,0,0,0,0,1,bridge
55797,0,0,0,1,0,1,0,1,bridge
55798,133,5,11,0,0,1,0,1,bridge
55801,6,2,2,0,0,0,0,1,bridge
55804,30,4,5,0,0,0,0,1,bridge
55805,1065,7,32,0,0,0,0,1,bridge
55813,20,3,4,2,0,0,0,1,bridge
55814,2,1,1,0,0,0,0,1,bridge
55819,104,5,10,0,0,0,0,1,bridge
55826,21,2,4,3,1,0,0,1,bridge
55833,3100,31,53,3,0,1,0,1,bridge
55834,18,2,4,0,0,1,0,1,bridge
55835,135,6,11,3,0,0,0,1,bridge
55838,141,5,11,0,0,0,0,1,bridge
55842,2349,10,48,0,0,0,0,1,bridge
55851,1603,15,39,0,0,0,0,1,bridge
55852,353,9,18,0,0,0,0,1,bridge
55854,1101,14,33,3,0,0,0,1,bridge
55855,92,5,9,0,0,0,0,1,bridge
55858,248,3,15,3,0,0,0,1,bridge
55859,30,2,5,1,0,0,0,1,bridge
55864,72,5,8,0,0,0,0,1,bridge
55867,1091,14,33,3,0,0,0,1,bridge
55871,356,9,18,3,0,0,0,1,bridge
55872,126,5,11,1,0,1,0,1,bridge
55876,173,4,13,0,1,1,0,1,bridge
55880,1,1,1,0,0,0,0,1,bridge
55888,1,1,1,0,0,1,0,1,bridge
55900,4,1,1,0,0,0,0,1,bridge
55901,79,3,8,3,0,0,0,1,bridge
55902,15,2,3,0,0,1,0,1,bridge
55904,39,4,6,2,0,1,0,1,bridge
55907,744,14,23,3,0,0,1,1,bridge
55915,27,3,5,0,0,0,0,1,bridge
55923,17,3,3,0,0,0,0,1,bridge
55939,10899,36,104,3,0,0,0,1,bridge
55950,553,6,23,0,0,0,0,1,bridge
55956,18,3,3,0,0,0,0,1,bridge
55961,16,3,3,0,0,1,0,1,bridge
55962,292,3,17,0,0,1,0,1,bridge
55965,165,7,12,0,0,0,0,1,bridge
55966,50,4,6,3,0,0,0,1,bridge
55968,1238,14,35,3,0,1,0,1,bridge
55970,676,12,25,3,0,0,0,1,bridge
55972,12,2,3,2,0,1,0,1,bridge
55980,806,14,28,3,0,0,0,1,bridge
55982,0,0,0,3,0,0,0,1,bridge
55983,67,5,7,0,0,0,0,1,bridge
55988,42,3,6,0,0,1,0,1,bridge
55989,1188,15,33,0,1,0,0,1,bridge
55994,9932,28,99,3,0,0,0,1,bridge
56007,6,1,2,0,0,0,0,1,bridge
56014,26,3,5,3,0,0,0,1,bridge
56015,16,2,4,0,1,0,0,1,bridge
56019,6,1,2,1,0,0,0,1,bridge
56029,234,2,15,1,0,0,0,1,bridge
56032,32,4,5,0,0,0,0,1,bridge
56038,29,3,5,0,0,0,0,1,bridge
56042,253,8,14,3,0,0,0,1,bridge
56051,9,2,3,0,0,0,0,1,bridge
56059,191,8,13,0,0,0,0,1,bridge
56064,1,1,1,0,1,0,0,1,bridge
56067,2768,27,49,3,0,1,0,1,bridge
56068,348,8,18,3,0,0,0,1,bridge
56070,947,12,30,0,0,0,0,1,bridge
56071,12,1,3,0,1,0,0,1,bridge
56077,132,6,11,0,0,1,0,1,bridge
56078,512,10,22,0,0,0,0,1,bridge
56080,9,2,2,1,0,0,0,1,bridge
56082,290,9,16,0,0,1,0,1,bridge
56100,4,1,2,0,0,0,0,1,bridge
56104,59,4,7,0,1,0,0,1,bridge
56109,8,2,2,0,1,0,0,1,bridge
56110,36,3,6,1,0,1,0,1,bridge
56113,183,6,13,0,0,0,0,1,bridge
56114,3463,14,58,0,0,1,0,1,bridge
56120,10495,35,102,3,0,0,0,1,bridge
56130,145,6,11,0,0,1,0,1,bridge
56135,12779,58,112,3,1,0,0,1,bridge
56136,3,1,1,0,0,0,0,1,bridge
56141,71,4,8,0,0,0,0,1,bridge
56153,149,5,11,0,0,0,0,1,bridge
56164,17,3,3,0,0,0,0,1,bridge
56165,2698,24,47,3,1,0,0,1,bridge
56169,61,5,7,3,1,0,0,1,bridge
56170,245,10,15,0,0,0,0,1,bridge
56174,270,8,16,0,0,0,0,1,bridge
56176,4,1,2,3,1,0,0,1,bridge
56188,663,15,25,0,0,0,0,1,bridge
56189,127,7,10,3,0,0,0,1,bridge
56191,109,5,10,0,0,0,0,1,bridge
56192,148,6,11,0,0,0,0,1,bridge
56194,8,1,2,0,0,0,0,1,bridge
56203,891,20,29,3,0,1,0,1,bridge
56210,20,2,4,0,0,0,0,1,bridge
56218,830,13,28,0,0,0,0,1,bridge
56221,1,1,1,1,0,1,0,1,bridge
56222,576,8,24,0,0,0,0,1,bridge
56226,175,8,11,3,0,0,0,1,bridge
56233,818,13,27,0,0,0,0,1,bridge
56236,18,1,4,0,0,0,0,1,bridge
56239,9,1,3,0,0,0,0,1,bridge
56251,63,4,7,0,0,1,0,1,bridge
56253,21,3,4,0,0,0,0,1,bridge
56254,74,5,7,0,0,0,0,1,bridge
56255,459,12,17,0,0,0,0,1,bridge
56257,430,8,20,0,0,1,0,1,bridge
56261,12360,64,98,0,0,0,0,1,bridge
56266,117,6,10,0,0,1,0,1,bridge
56268,1,1,1,0,0,0,0,1,bridge
56269,168,7,12,0,1,0,0,1,bridge
56272,53,3,7,0,0,0,0,1,bridge
56274,473,10,21,3,0,0,0,1,bridge
56277,76,6,7,0,0,0,0,1,bridge
56280,17,3,4,0,0,1,0,1,bridge
56282,311,9,17,0,1,1,0,1,bridge
56288,89,5,8,0,0,0,0,1,bridge
56293,677,14,25,0,0,0,0,1,bridge
56300,4,1,2,0,0,0,0,1,bridge
56304,7556,30,86,3,1,0,0,1,bridge
56310,481,12,21,0,0,0,0,1,bridge
56313,712,10,26,3,0,1,0,1,bridge
56317,142,6,8,3,0,1,0,1,bridge
56318,5062,33,70,0,1,0,0,1,bridge
56321,10,2,3,0,0,0,0,1,bridge
56327,440,13,19,3,0,0,0,1,bridge
56329,242,7,15,0,0,0,0,1,bridge
56337,98,5,8,0,1,0,0,1,bridge
56338,43,4,6,0,0,0,0,1,bridge
56345,345,10,15,0,0,0,0,1,bridge
56349,87,5,8,0,1,0,0,1,bridge
56351,606,12,24,3,0,0,0,1,bridge
56353,25,3,4,3,0,0,0,1,bridge
56363,67,4,6,3,0,0,0,1,bridge
56365,286,6,16,3,0,0,0,1,bridge
56367,13,3,3,0,0,0,0,1,bridge
56368,469,12,21,0,1,1,0,1,bridge
56371,169,5,13,0,0,0,0,1,bridge
56374,100,3,10,0,0,0,0,1,bridge
56375,6353,39,79,3,0,0,0,1,bridge
56389,22,2,4,0,1,1,0,1,bridge
56390,2,1,1,0,0,0,0,1,bridge
56392,1832,22,40,3,0,0,0,1,bridge
56394,2198,25,44,3,0,1,0,1,bridge
56396,1,1,1,3,1,0,0,1,bridge
56410,119,5,10,0,0,1,0,1,bridge
56420,545,9,23,0,0,0,0,1,bridge
56423,272,8,16,0,0,0,0,1,bridge
56426,37,3,6,0,0,0,0,1,bridge
56428,184,6,13,0,0,1,0,1,bridge
56431,29,3,5,0,1,1,0,1,bridge
56432,649,14,22,0,0,0,0,1,bridge
56433,25792,50,160,0,0,1,0,1,bridge
56435,3802,30,55,0,0,0,0,1,bridge
56437,4807,35,59,3,1,0,0,1,bridge
56439,773,13,27,0,0,0,0,1,bridge
56440,1,1,1,1,0,0,0,1,bridge
56443,874,15,29,0,0,1,0,1,bridge
56448,16,2,3,0,0,0,0,1,bridge
56453,219,8,14,3,1,0,0,1,bridge
56454,26,3,5,1,0,0,0,1,bridge
56458,2173,18,46,3,0,1,0,1,bridge
56460,63,4,6,0,0,0,0,1,bridge
56463,399,11,19,0,0,0,0,1,bridge
56467,1,1,1,0,0,0,0,1,bridge
56469,19,3,4,0,0,0,0,1,bridge
56473,23,2,4,0,0,0,0,1,bridge
56476,35,3,5,3,0,0,0,1,bridge
56497,58,4,7,0,0,0,0,1,bridge
56502,19,2,4,1,1,0,0,1,bridge
56503,0,0,0,0,0,1,0,1,bridge
56508,65,5,7,0,1,0,0,1,bridge
56511,312,10,17,0,0,0,0,1,bridge
56517,1,1,1,0,0,0,0,1,bridge
56520,840,10,28,3,1,1,0,1,bridge
56522,815,5,28,1,0,0,0,1,bridge
56526,62,4,7,0,0,0,0,1,bridge
56531,132,2,11,0,0,1,0,1,bridge
56533,39,2,6,0,0,0,0,1,bridge
56535,455,10,21,0,0,0,0,1,bridge
56538,811,15,22,3,1,1,0,1,bridge
56541,882,17,26,0,1,0,0,1,bridge
56562,20,2,3,1,0,1,0,1,bridge
56566,6019,30,77,3,0,1,0,1,bridge
56568,0,0,0,0,0,0,0,1,bridge
56574,1150,19,33,0,0,1,0,1,bridge
56582,3685,19,60,3,0,0,0,1,bridge
56586,199,8,13,2,1,0,0,1,bridge
56591,90,6,9,0,0,0,0,1,bridge
56598,1870,22,43,0,0,1,0,1,bridge
56599,419,12,19,0,1,0,0,1,bridge
56602,0,0,0,1,0,0,0,1,bridge
56605,1821,17,42,3,1,0,0,1,bridge
56606,68,5,8,0,0,0,0,1,bridge
56608,67,4,8,2,1,1,0,1,bridge
56614,304,10,17,0,0,0,0,1,bridge
56623,753,17,26,0,1,0,0,1,bridge
56624,107,6,10,2,0,1,0,1,bridge
56625,6,2,2,0,0,1,0,1,bridge
56630,37,4,6,0,0,0,0,1,bridge
56631,101,6,9,0,1,0,0,1,bridge
56636,7,2,2,0,0,0,0,1,bridge
56642,99,7,9,0,0,1,0,1,bridge
56645,123,6,11,0,0,0,0,1,bridge
56646,119,2,10,0,0,0,0,1,bridge
56647,62,5,7,0,0,0,0,1,bridge
56648,4480,26,63,0,0,0,0,1,bridge
56649,26,3,4,0,1,0,0,1,bridge
56656,83,6,7,0,0,0,0,1,bridge
56660,347,9,17,3,1,0,0,1,bridge
56662,0,0,0,0,0,0,0,1,bridge
56663,75,5,8,3,0,0,0,1,bridge
56665,143,5,11,3,0,0,0,1,bridge
56675,1282,18,35,0,0,1,0,1,bridge
56677,2426,24,49,3,0,1,0,1,bridge
56678,6,2,2,1,1,0,0,1,bridge
56680,3738,14,61,0,0,1,0,1,bridge
56681,2,1,1,0,0,0,0,1,bridge
56689,1553,17,39,0,0,0,0,1,bridge
56692,59,4,7,0,0,1,0,1,bridge
56702,615,12,24,3,0,1,0,1,bridge
56705,622,16,20,0,0,0,0,1,bridge
56715,58,5,6,0,0,0,0,1,bridge
56719,314,8,17,0,0,0,0,1,bridge
56721,2360,26,47,0,0,0,0,1,bridge
56723,3,1,1,3,0,0,0,1,bridge
56727,91,6,9,3,1,0,0,1,bridge
56729,5,1,2,3,0,0,0,1,bridge
56732,0,0,0,0,0,0,0,1,bridge
56733,1,1,1,1,0,0,0,1,bridge
56735,1,1,1,0,0,1,0,1,bridge
56738,0,0,0,1,1,0,0,1,bridge
56742,1713,24,40,3,0,0,0,1,bridge
56744,454,11,20,3,0,1,0,1,bridge
56748,96,6,8,0,0,0,0,1,bridge
56752,99,7,8,0,1,0,0,1,bridge
56753,992,16,27,0,1,0,0,1,bridge
56762,214,9,14,0,1,0,0,1,bridge
56771,579,13,23,3,0,0,0,1,bridge
56773,14,2,3,0,0,0,0,1,bridge
56774,2417,23,48,3,0,0,0,1,bridge
56781,359,9,18,0,0,0,0,1,bridge
56782,405,11,18,3,0,0,0,1,bridge
56788,1378,19,36,0,1,0,0,1,bridge
56790,10,1,3,0,1,0,0,1,bridge
56798,37,2,6,0,0,0,0,1,bridge
56800,585,11,23,3,0,0,0,1,bridge
56808,19,3,4,0,0,0,0,1,bridge
56809,123,6,11,0,0,0,0,1,bridge
56811,310,11,17,0,1,0,0,1,bridge
56813,49,2,7,3,0,0,0,1,bridge
56814,77,3,8,2,0,0,0,1,bridge
56824,1,1,1,0,0,0,0,1,bridge
56831,367,8,19,0,0,0,0,1,bridge
56832,16,3,4,0,0,0,0,1,bridge
56843,4,1,2,0,0,0,0,1,bridge
56847,0,0,0,0,0,0,0,1,bridge
56850,421,7,20,0,0,0,0,1,bridge
56865,4697,28,68,3,0,0,0,1,bridge
56868,9,2,2,0,0,1,0,1,bridge
56870,6790,37,79,3,0,0,0,1,bridge
56882,2,1,1,1,1,1,0,1,bridge
56885,1414,15,37,0,0,0,0,1,bridge
56895,298,10,16,0,0,0,0,1,bridge
56900,25,3,4,0,0,0,0,1,bridge
56901,66,3,8,0,0,1,0,1,bridge
56907,1296,16,36,2,0,1,0,1,bridge
56909,97,5,9,0,1,1,0,1,bridge
56914,86,2,9,0,0,0,0,1,bridge
56916,73,5,8,0,0,0,0,1,bridge
56921,2,1,1,0,0,0,0,1,bridge
56926,2346,23,48,0,0,0,0,1,bridge
56930,280,9,16,3,1,1,0,1,bridge
56934,25,3,4,0,1,0,0,1,bridge
56940,101,3,10,0,0,0,0,1,bridge
56942,140,5,11,2,0,1,0,1,bridge
56952,350,5,18,0,0,1,0,1,bridge
56957,1,1,1,1,0,0,0,1,bridge
56958,1769,24,41,3,0,1,0,1,bridge
56968,807,7,28,0,0,0,0,1,bridge
56970,389,11,19,3,0,0,0,1,bridge
56973,2297,21,47,0,0,0,0,1,bridge
56978,14,3,3,0,0,1,0,1,bridge
56979,0,0,0,3,0,0,0,1,bridge
56987,139,6,11,0,1,0,0,1,bridge
56993,30,3,4,3,0,0,0,1,bridge
56997,105,6,10,0,0,0,0,1,bridge
56999,2447,25,47,0,1,0,0,1,bridge
57014,4985,36,70,3,0,1,0,1,bridge
57017,155,6,12,0,0,0,0,1,bridge
57025,100,5,10,0,0,0,0,1,bridge
57028,7,2,2,1,1,0,0,1,bridge
57029,12,2,3,0,0,0,0,1,bridge
57030,1112,18,32,0,0,1,0,1,bridge
57043,323,10,17,0,0,0,0,1,bridge
57046,99,4,9,0,0,0,0,1,bridge
57047,732,14,26,0,0,0,0,1,bridge
57048,28,3,5,1,0,0,0,1,bridge
57057,239,10,15,0,0,0,0,1,bridge
57058,191,9,13,0,0,1,0,1,bridge
57069,367,6,19,0,0,0,0,1,bridge
57074,128,6,11,0,0,0,0,1,bridge
57081,208,9,13,0,0,0,0,1,bridge
57085,19,1,4,3,1,0,0,1,bridge
57100,16,3,3,0,0,1,0,1,bridge
57101,389,11,19,2,0,1,0,1,bridge
57105,788,13,25,3,0,0,0,1,bridge
57112,1326,16,35,3,0,0,0,1,bridge
57115,22,3,4,1,0,0,0,1,bridge
57116,168,7,12,0,0,0,0,1,bridge
57132,85,6,9,0,0,1,0,1,bridge
57140,27,3,4,0,0,0,0,1,bridge
57148,15,2,2,3,0,0,0,1,bridge
57152,4,1,2,0,0,0,0,1,bridge
57158,146,8,12,0,0,0,0,1,bridge
57163,194,3,13,0,0,1,0,1,bridge
57165,20,2,4,0,0,0,0,1,bridge
57166,8,1,2,0,1,0,0,1,bridge
57167,13,2,3,1,0,0,0,1,bridge
57168,313,9,17,0,1,0,0,1,bridge
57172,730,15,23,0,0,0,0,1,bridge
57176,265,9,12,0,0,1,0,1,bridge
57178,6107,25,78,3,1,0,0,1,bridge
57188,0,0,0,1,1,0,0,1,bridge
57197,7596,42,84,0,0,0,0,1,bridge
57198,246,8,15,0,0,0,0,1,bridge
57201,299,10,17,0,1,0,0,1,bridge
57202,0,0,0,3,0,0,0,1,bridge
57211,0,0,0,1,1,0,0,1,bridge
57216,354,9,17,3,0,1,0,1,bridge
57218,56,4,7,0,1,0,0,1,bridge
57222,11,2,3,0,1,0,0,1,bridge
57228,178,7,12,0,0,0,0,1,bridge
57235,10,3,3,0,1,0,0,1,bridge
57242,34,5,5,3,1,0,0,1,bridge
57251,12,1,3,0,0,1,0,1,bridge
57252,1284,13,35,0,1,0,0,1,bridge
57254,137,7,10,0,0,0,0,1,bridge
57260,16,2,3,0,0,0,0,1,bridge
57268,480,14,21,2,0,1,0,1,bridge
57270,0,0,0,3,0,0,0,1,bridge
57276,294,11,17,0,0,0,0,1,bridge
57280,3412,34,55,0,0,1,0,1,bridge
57283,725,12,26,0,0,0,0,1,bridge
57291,5240,35,67,0,1,0,0,1,bridge
57296,2781,28,50,0,0,0,0,1,bridge
57300,5557,34,74,0,0,0,0,1,bridge
57309,27,2,5,0,0,1,0,1,bridge
57310,217,8,13,0,0,0,0,1,bridge
57312,60,4,6,0,0,0,0,1,bridge
57314,130,7,10,0,0,1,0,1,bridge
57315,6,1,2,0,1,0,0,1,bridge
57317,9,2,3,0,1,0,0,1,bridge
57318,7,1,2,0,1,1,0,1,bridge
57319,648,12,25,3,0,0,0,1,bridge
57336,23,3,3,0,1,0,0,1,bridge
57338,22,3,4,0,0,0,0,1,bridge
57342,71,2,8,0,0,0,0,1,bridge
57343,145,6,12,0,0,0,0,1,bridge
57345,318,7,17,0,0,0,0,1,bridge
57347,304,9,14,3,0,0,0,1,bridge
57351,27,3,5,0,0,0,0,1,bridge
57355,0,0,0,3,0,0,0,1,bridge
57361,112,5,10,0,1,0,0,1,bridge
57364,653,15,21,3,0,0,0,1,bridge
57366,86,2,9,0,0,0,0,1,bridge
57367,22,2,4,1,1,0,0,1,bridge
57370,20,2,4,0,0,1,0,1,bridge
57374,10,2,3,0,0,1,0,1,bridge
57375,2,1,1,0,0,0,0,1,bridge
57379,324,5,18,3,0,0,0,1,bridge
57387,231,9,15,0,0,1,0,1,bridge
57388,13212,59,99,0,1,0,0,1,bridge
57389,271,10,16,0,0,0,0,1,bridge
57392,117,5,10,0,0,1,0,1,bridge
57397,1869,23,42,3,0,0,0,1,bridge
57400,268,9,13,3,0,0,0,1,bridge
57401,1940,22,44,3,0,1,0,1,bridge
57404,578,12,22,0,1,0,0,1,bridge
57405,2026,27,43,3,1,0,0,1,bridge
57415,96,5,9,3,0,0,0,1,bridge
57421,122,4,11,3,0,0,0,1,bridge
57426,3646,30,59,0,0,0,0,1,bridge
57428,10,2,3,3,0,0,0,1,bridge
57435,42,5,6,0,0,1,0,1,bridge
57436,6,2,2,0,0,0,0,1,bridge
57438,700,11,26,3,0,0,1,1,bridge
57444,450,11,17,0,1,1,0,1,bridge
57450,9,3,3,0,1,0,0,1,bridge
57451,71,3,8,0,1,0,0,1,bridge
57452,2583,20,50,3,1,0,0,1,bridge
57454,1697,13,41,0,0,1,0,1,bridge
57462,8,2,2,0,0,0,0,1,bridge
57467,909,11,30,0,0,0,0,1,bridge
57480,243,7,15,0,0,0,0,1,bridge
57485,600,10,23,3,0,0,0,1,bridge
57487,190,7,13,0,0,0,0,1,bridge
57488,330,8,18,0,1,0,0,1,bridge
57490,19,2,4,1,1,0,0,1,bridge
57491,645,11,25,0,0,0,0,1,bridge
57494,299,6,17,0,0,0,0,1,bridge
57495,23,3,4,0,0,1,0,1,bridge
57499,114,7,9,0,1,0,0,1,bridge
57501,3813,39,56,0,0,0,0,1,bridge
57502,248,8,15,0,0,1,0,1,bridge
57510,606,10,24,0,0,0,0,1,bridge
57511,40,4,5,0,0,0,0,1,bridge
57512,538,13,22,0,0,1,0,1,bridge
57515,23,2,4,0,0,0,0,1,bridge
57529,486,11,21,3,0,0,0,1,bridge
57538,262,10,15,0,0,0,0,1,bridge
57542,1861,18,42,3,0,0,0,1,bridge
57553,1194,9,34,0,0,1,0,1,bridge
57556,316,9,17,0,0,0,0,1,bridge
57557,235,9,15,3,1,1,0,1,bridge
57560,43,4,6,0,1,0,0,1,bridge
57564,95,3,9,0,0,1,0,1,bridge
57568,123,5,11,0,0,0,0,1,bridge
57569,96,4,9,3,0,0,1,1,bridge
57572,84,5,7,0,1,1,0,1,bridge
57574,61,3,7,0,0,0,0,1,bridge
57583,63,3,7,0,0,0,0,1,bridge
57585,2005,25,41,3,0,0,0,1,bridge
57586,706,8,26,0,0,0,0,1,bridge
57591,14739,69,114,3,0,1,0,1,bridge
57595,22,3,4,0,0,0,0,1,bridge
57612,1698,18,41,3,0,0,0,1,bridge
57617,0,0,0,0,1,0,0,1,bridge
57623,16,2,4,0,0,0,0,1,bridge
57624,911,18,30,0,0,0,0,1,bridge
57625,871,18,28,3,0,0,0,1,bridge
57633,9,1,3,0,0,0,0,1,bridge
57634,19,2,4,0,1,0,0,1,bridge
57642,365,10,19,0,0,1,0,1,bridge
57644,37,3,6,0,0,1,0,1,bridge
57645,2144,24,43,0,0,0,0,1,bridge
57662,101,6,9,0,0,1,0,1,bridge
57663,75,3,8,0,0,0,0,1,bridge
57665,353,10,18,0,0,0,0,1,bridge
57671,3,1,1,3,0,0,0,1,bridge
57673,215,8,13,0,0,0,0,1,bridge
57676,15,2,3,0,0,1,0,1,bridge
57679,0,0,0,3,0,0,0,1,bridge
57680,106,5,8,3,0,0,0,1,bridge
57686,11900,56,102,3,0,0,0,1,bridge
57688,395,10,19,0,0,1,0,1,bridge
